,lon,lat,idS,type,origin,clusterFinal
2913,12.476383,41.895661,D5R1,medio,True,28.0
2914,12.477812,41.860845,D5R1,corto,True,173.0
2915,12.472758,41.896935,D5R1,corto,True,48.0
2916,12.491281,41.891414,D5R1,largo,True,109.0
2917,12.45479,41.910299,D5U1,corto,True,12.0
2918,12.45856,41.878304,D5U1,corto,True,54.0
2919,12.459138,41.881036,D5U1,corto,True,90.0
2920,12.459309,41.881961,D5U1,medio,True,90.0
2921,12.464442,41.882868,D5U1,corto,True,103.0
2922,12.463576,41.883711,D5U1,corto,True,103.0
2923,12.46325,41.882589,D5U1,corto,True,103.0
2924,12.457608,41.879499,D5U1,corto,True,54.0
2925,12.488299,41.909403,D5U1,medio,True,127.0
2926,12.509911,41.900815,D5U1,medio,True,92.0
2927,12.458545,41.87829,D5U1,corto,True,54.0
2928,12.465528,41.886853,D5U1,corto,True,42.0
2929,12.467764,41.896675,D5U1,medio,True,155.0
2930,12.483983,41.877924,D5U1,corto,True,41.0
2931,12.47477,41.88234,D5U1,medio,True,101.0
2932,12.473556,41.930062,D5U2,medio,True,110.0
2933,12.496942,41.918326,D5U2,medio,True,31.0
2934,12.470775,41.933285,D5U2,medio,True,110.0
2935,12.469318,41.865416,D5U2,medio,True,65.0
2936,12.488068,41.866246,D5U2,medio,True,105.0
2937,12.469125,41.86538,D5U2,corto,True,65.0
2938,12.501215,41.863675,D5U2,medio,True,37.0
2939,12.47657,41.878396,D5U2,corto,True,101.0
2940,12.488789,41.903774,D5U2,medio,True,66.0
2941,12.476726,41.933736,D5U2,medio,True,110.0
2942,12.505489,41.91391,D5U2,medio,True,22.0
2943,12.49055,41.928896,D5U2,medio,True,137.0
2944,12.494715,41.922537,D5U2,corto,True,81.0
2945,12.505851,41.913769,D5U2,medio,True,22.0
2946,12.480124,41.927291,D5U2,corto,True,71.0
2947,12.466298,41.899646,D5U2,largo,True,1.0
2948,12.466342,41.901116,D5V9,medio,True,1.0
2949,12.481397,41.875688,D5V9,medio,True,41.0
2950,12.49388,41.890515,D5V9,medio,True,68.0
2951,12.466322,41.881155,D5V9,corto,True,103.0
2952,12.474404,41.889943,D5V9,corto,True,10.0
2953,12.447113,41.878454,D5V9,corto,True,52.0
2954,12.466149,41.873834,D5V9,corto,True,163.0
2955,12.518449,41.88676,D5V9,corto,True,171.0
2956,12.49519,41.88989,D5V9,corto,True,68.0
2957,12.495252,41.889866,D5V9,medio,True,68.0
2958,12.520133,41.887216,D5V9,corto,True,87.0
2959,12.45855,41.87826,D5W4,corto,True,54.0
2960,12.459515,41.871967,D5W4,corto,True,146.0
2961,12.464264,41.916156,D5W4,corto,True,21.0
2962,12.45287,41.91079,D5W4,medio,True,12.0
2963,12.476442,41.893293,D5W4,corto,True,138.0
2964,12.47234,41.897784,D5W4,corto,True,48.0
2965,12.482423,41.90182,D5W4,corto,True,84.0
2966,12.47823,41.879729,D5Z1,medio,True,101.0
2967,12.467787,41.896705,D5Z1,medio,True,155.0
2968,12.513969,41.887856,D5Z1,corto,True,171.0
2969,12.510106,41.885373,D5Z1,corto,True,61.0
2970,12.483164,41.845697,D6D5,corto,True,157.0
2971,12.488427,41.844552,D6D5,corto,True,58.0
2972,12.482362,41.845132,D6D5,corto,True,157.0
2973,12.484432,41.86685,D6D5,corto,True,105.0
2974,12.493612,41.866696,D6D5,corto,True,175.0
2975,12.46425,41.862332,D6I9,medio,True,33.0
2976,12.505994,41.894351,D6I9,corto,True,53.0
2977,12.518346,41.891494,D6I9,medio,True,158.0
2978,12.474021,41.889466,D6I9,medio,True,10.0
2979,12.500617,41.900264,D6I9,corto,True,165.0
2980,12.500375,41.900329,D6I9,corto,True,165.0
2981,12.49043,41.901699,D6I9,corto,True,184.0
2982,12.500356,41.900656,D6I9,corto,True,165.0
2983,12.486599,41.893722,D6I9,largo,True,129.0
2984,12.519759,41.891393,D6I9,corto,True,158.0
2985,12.508877,41.887174,D6I9,corto,True,61.0
2986,12.459525,41.872028,D6I9,corto,True,146.0
2987,12.46832,41.882239,D6I9,corto,True,103.0
2988,12.47241,41.886154,D6I9,corto,True,88.0
2989,12.472486,41.886167,D6I9,medio,True,88.0
2990,12.45625,41.885348,D6I9,corto,True,170.0
2991,12.467648,41.888142,D6I9,corto,True,42.0
2992,12.464197,41.835067,D6M5,corto,True,126.0
2993,12.460388,41.834252,D6M5,corto,True,112.0
2994,12.46461,41.834903,D6M5,corto,True,126.0
2995,12.460238,41.834367,D6M5,corto,True,112.0
2996,12.46452,41.835062,D6M5,corto,True,126.0
2997,12.499431,41.882143,D6M5,corto,True,69.0
2998,12.50512,41.893516,D6M5,corto,True,53.0
2999,12.494178,41.891563,D6M5,corto,True,68.0
3000,12.506392,41.894489,D6M5,corto,True,53.0
3001,12.52884,41.878329,D6M5,corto,True,46.0
3002,12.51778,41.881851,D6M5,corto,True,9.0
3003,12.501519,41.892798,D6O4,corto,True,29.0
3004,12.464116,41.925797,D6O4,medio,True,45.0
3005,12.522898,41.874808,D6O4,medio,True,20.0
3006,12.511543,41.885691,D6P3,medio,True,61.0
3007,12.524442,41.878369,D6P3,largo,True,116.0
3008,12.515978,41.878458,D6P3,largo,True,77.0
3009,12.516036,41.878761,D6P3,corto,True,77.0
3010,12.475899,41.911859,D6P3,largo,True,34.0
3011,12.529273,41.876545,D6P3,corto,True,46.0
3012,12.531664,41.877447,D6P3,corto,True,46.0
3013,12.531497,41.87735,D6P3,corto,True,46.0
3014,12.484003,41.855357,D6P3,corto,True,39.0
3015,12.486914,41.854542,D6P3,corto,True,39.0
3016,12.484536,41.850993,D6P3,corto,True,136.0
3017,12.486865,41.854419,D6P3,corto,True,39.0
3018,12.483274,41.854642,D6P3,corto,True,159.0
3019,12.486964,41.853442,D6P3,corto,True,39.0
3020,12.49001,41.856968,D6P3,corto,True,39.0
3021,12.486873,41.854372,D6P3,corto,True,39.0
3022,12.483344,41.8547,D6P3,corto,True,159.0
3023,12.48709,41.925497,D6P3,corto,True,19.0
3024,12.500189,41.918059,D6P3,corto,True,31.0
3025,12.505581,41.913698,D6P3,corto,True,22.0
3026,12.517114,41.930062,D6P3,corto,True,27.0
3027,12.508587,41.921796,D6P3,largo,True,96.0
3028,12.468397,41.898005,D6P3,medio,True,155.0
3029,12.508487,41.880461,D6S4,largo,True,134.0
3030,12.485914,41.853216,D6S4,corto,True,39.0
3031,12.487159,41.845542,D6S4,medio,True,6.0
3032,12.499853,41.86043,D6S4,corto,True,144.0
3033,12.486835,41.849142,D6S4,corto,True,136.0
3034,12.466403,41.899714,D6S4,corto,True,1.0
3035,12.481051,41.896458,D6S4,medio,True,35.0
3036,12.522952,41.874833,D6S4,corto,True,20.0
3037,12.508683,41.891789,D6S4,corto,True,185.0
3038,12.512492,41.883244,D6S4,corto,True,64.0
3039,12.523824,41.876955,D6S4,corto,True,116.0
3040,12.466383,41.899665,D6S4,largo,True,1.0
3041,12.481873,41.894353,D6V4,corto,True,153.0
3042,12.479853,41.856564,D6V4,largo,True,2.0
3043,12.491815,41.891596,D6V4,medio,True,109.0
3044,12.516796,41.882439,D6V4,corto,True,64.0
3045,12.452897,41.870183,D6V4,corto,True,161.0
3046,12.454502,41.880461,D6V4,medio,True,186.0
3047,12.475438,41.893651,D6V4,corto,True,138.0
3048,12.475624,41.893949,D6V4,medio,True,138.0
3049,12.475055,41.911634,D6V4,medio,True,34.0
3050,12.450995,41.913956,D6V4,corto,True,12.0
3051,12.468818,41.905353,D6V4,corto,True,47.0
3052,12.465784,41.872667,D6V4,corto,True,163.0
3053,12.453653,41.873741,D6V4,corto,True,15.0
3054,12.455531,41.874033,D6V4,corto,True,15.0
3055,12.456146,41.874464,D6V4,corto,True,15.0
3056,12.47044,41.861276,D6Z8,medio,True,65.0
3057,12.465264,41.865345,D6Z8,corto,True,174.0
3058,12.48012,41.884555,D6Z8,medio,True,30.0
3059,12.484994,41.8946,D6Z8,largo,True,129.0
3060,12.517397,41.885737,D6Z8,corto,True,171.0
3061,12.458353,41.909508,D6Z8,corto,True,50.0
3062,12.49334,41.913464,D7G1,medio,True,43.0
3063,12.481249,41.898203,D7G1,medio,True,189.0
3064,12.476124,41.911975,D7G1,medio,True,34.0
3065,12.470215,41.935146,D7G1,corto,True,98.0
3066,12.467293,41.930454,D7G1,medio,True,180.0
3067,12.498632,41.916121,D7G1,medio,True,31.0
3068,12.447304,41.907621,D7G1,medio,True,49.0
3069,12.469547,41.892438,D7G1,medio,True,107.0
3070,12.462683,41.866335,D7G1,medio,True,174.0
3071,12.485264,41.862803,D7G1,largo,True,93.0
3072,12.477571,41.857051,D7G1,corto,True,2.0
3073,12.468996,41.864798,D7G1,corto,True,65.0
3074,12.465758,41.872624,D7G1,corto,True,163.0
3075,12.452727,41.875314,D7G1,corto,True,15.0
3076,12.471877,41.905157,D7G3,medio,True,47.0
3077,12.460691,41.881107,D7G3,corto,True,90.0
3078,12.460626,41.87823,D7G3,corto,True,54.0
3079,12.461603,41.879606,D7G3,corto,True,90.0
3080,12.527973,41.875673,D7G3,corto,True,46.0
3081,12.532324,41.875564,D7G3,corto,True,46.0
3082,12.52905,41.880053,D7G3,corto,True,46.0
3083,12.517381,41.87245,D7G3,corto,True,18.0
3084,12.501016,41.881748,D7H8,corto,True,69.0
3085,12.484847,41.885162,D7H8,corto,True,164.0
3086,12.458543,41.878233,D7H8,corto,True,54.0
3087,12.458582,41.883883,D7H8,medio,True,23.0
3088,12.516147,41.880379,D7I0,corto,True,77.0
3089,12.523711,41.873906,D7I0,corto,True,20.0
3090,12.499362,41.901264,D7I0,largo,True,165.0
3091,12.479935,41.872451,D7I0,corto,True,17.0
3092,12.479142,41.873551,D7I0,corto,True,17.0
3093,12.458679,41.90386,D7I0,corto,True,113.0
3094,12.458799,41.903809,D7I0,corto,True,113.0
3095,12.444272,41.905833,D7I0,corto,True,133.0
3096,12.449833,41.872028,D7I0,corto,True,114.0
3097,12.448597,41.87005,D7I0,corto,True,114.0
3098,12.467421,41.834907,D7J1,largo,True,169.0
3099,12.459043,41.829188,D7J1,corto,True,8.0
3100,12.455667,41.825957,D7J1,corto,True,120.0
3101,12.46523,41.865359,D7J1,corto,True,174.0
3102,12.465106,41.865107,D7J1,corto,True,174.0
3103,12.473114,41.868151,D7J1,corto,True,147.0
3104,12.474743,41.879283,D7J1,corto,True,101.0
3105,12.471569,41.866004,D7J1,corto,True,65.0
3106,12.46432,41.862244,D7J1,corto,True,33.0
3107,12.467506,41.874711,D7J1,corto,True,80.0
3108,12.47,41.8745,D7J1,medio,True,80.0
3109,12.484411,41.86679,D7K8,corto,True,105.0
3110,12.477674,41.857033,D7K8,corto,True,2.0
3111,12.484502,41.866965,D7K8,corto,True,105.0
3112,12.471173,41.892709,D7K8,medio,True,107.0
3113,12.468518,41.889422,D7K8,medio,True,42.0
3114,12.475208,41.893368,D7K8,corto,True,138.0
3115,12.46858,41.88945,D7K8,corto,True,42.0
3116,12.484985,41.862839,D7K8,corto,True,93.0
3117,12.470979,41.885366,D7L5,corto,True,88.0
3118,12.483587,41.878287,D7L5,medio,True,41.0
3119,12.469899,41.897484,D7L5,medio,True,48.0
3120,12.483622,41.878258,D7L5,medio,True,41.0
3121,12.470428,41.897403,D7L5,corto,True,48.0
3122,12.46499,41.900879,D7L5,corto,True,1.0
3123,12.485279,41.862646,D7L5,corto,True,93.0
3124,12.484795,41.856472,D7L5,corto,True,39.0
3125,12.514335,41.891437,D7L5,largo,True,25.0
3126,12.476222,41.911654,D7L5,largo,True,34.0
3127,12.500505,41.918355,D7L5,corto,True,31.0
3128,12.49876,41.919177,D7L5,corto,True,31.0
3129,12.499623,41.918643,D7L5,corto,True,31.0
3130,12.50583,41.913843,D7L5,corto,True,22.0
3131,12.492474,41.919396,D7L5,corto,True,81.0
3132,12.505602,41.914013,D7L5,corto,True,22.0
3133,12.505792,41.913749,D7L5,corto,True,22.0
3134,12.516111,41.907669,D7L5,medio,True,187.0
3135,12.500706,41.910004,D7L5,medio,True,118.0
3136,12.522949,41.874907,D7O7,corto,True,20.0
3137,12.519978,41.87075,D7O7,corto,True,182.0
3138,12.516653,41.875891,D7O7,corto,True,167.0
3139,12.52044,41.870137,D7O7,corto,True,182.0
3140,12.524027,41.873599,D7O7,corto,True,20.0
3141,12.523668,41.873278,D7O7,corto,True,20.0
3142,12.519811,41.869562,D7O7,corto,True,182.0
3143,12.517851,41.870824,D7O7,corto,True,18.0
3144,12.518829,41.877811,D7P6,corto,True,178.0
3145,12.517319,41.875575,D7P6,corto,True,167.0
3146,12.510622,41.884668,D7P6,corto,True,61.0
3147,12.502784,41.890277,D7P6,corto,True,130.0
3148,12.510403,41.884555,D7P6,corto,True,61.0
3149,12.51285,41.883993,D7P6,corto,True,64.0
3150,12.48143,41.876157,D7P6,corto,True,41.0
3151,12.462334,41.867842,D7P6,corto,True,86.0
3152,12.466748,41.908344,D7V5,corto,True,160.0
3153,12.474024,41.829202,D7V8,medio,True,104.0
3154,12.500049,41.900792,D7V8,corto,True,165.0
3155,12.472573,41.896947,D7V8,corto,True,48.0
3156,12.491339,41.891447,D7V8,corto,True,109.0
3157,12.481292,41.90175,D7V8,corto,True,84.0
3158,12.496748,41.897632,D7V8,corto,True,121.0
3159,12.475536,41.893893,D7V8,corto,True,138.0
3160,12.491374,41.89131,D7V8,corto,True,109.0
3161,12.47576,41.89359,D7V8,corto,True,138.0
3162,12.488305,41.883444,D7V8,corto,True,57.0
3163,12.48215,41.876542,D7V8,largo,True,41.0
3164,12.469285,41.944753,D7V8,corto,True,32.0
3165,12.484129,41.873159,D7V8,corto,True,70.0
3166,12.477873,41.899962,D8A8,corto,True,125.0
3167,12.476106,41.904872,D8A8,corto,True,63.0
3168,12.475138,41.891816,D8A8,corto,True,138.0
3169,12.479881,41.894867,D8A8,corto,True,153.0
3170,12.479452,41.903058,D8A8,medio,True,84.0
3171,12.44561,41.910591,D8A8,medio,True,102.0
3172,12.527994,41.875656,D8A8,corto,True,46.0
3173,12.473046,41.907663,D8A8,corto,True,149.0
3174,12.470584,41.911738,D8A8,corto,True,131.0
3175,12.493827,41.894799,D8A8,corto,True,44.0
3176,12.500143,41.894942,D8A8,corto,True,29.0
3177,12.492643,41.894856,D8A8,medio,True,44.0
3178,12.494212,41.896113,D8A8,corto,True,44.0
3179,12.493036,41.894956,D8A8,corto,True,44.0
3180,12.475658,41.893898,D8A8,corto,True,138.0
3181,12.476489,41.894776,D8A8,corto,True,28.0
3182,12.463443,41.832693,D8D5,largo,True,8.0
3183,12.481467,41.838188,D8D5,medio,True,119.0
3184,12.486609,41.84837,D8D5,corto,True,136.0
3185,12.4727,41.896933,D8D5,medio,True,48.0
3186,12.468224,41.864596,D8E4,corto,True,65.0
3187,12.518394,41.886642,D8E4,medio,True,171.0
3188,12.493376,41.905124,D8E4,medio,True,5.0
3189,12.516166,41.882697,D8E4,corto,True,64.0
3190,12.518629,41.887134,D8E4,corto,True,171.0
3191,12.4473,41.907598,D8E4,medio,True,49.0
3192,12.473214,41.90749,D8E4,medio,True,149.0
3193,12.447829,41.910723,D8E4,corto,True,49.0
3194,12.456101,41.913813,D8E4,corto,True,141.0
3195,12.486721,41.893345,D8I4,corto,True,129.0
3196,12.472994,41.907695,D8I4,medio,True,149.0
3197,12.493535,41.896941,D8I4,medio,True,44.0
3198,12.470263,41.907778,D8I4,corto,True,47.0
3199,12.470738,41.907106,D8I4,medio,True,47.0
3200,12.442926,41.902865,D8I4,corto,True,133.0
3201,12.505679,41.905763,D8I4,medio,True,118.0
3202,12.480596,41.901853,D8I4,medio,True,84.0
3203,12.504966,41.902291,D8I4,medio,True,36.0
3204,12.484276,41.885929,D8I4,corto,True,164.0
3205,12.48292,41.887576,D8I4,corto,True,164.0
3206,12.491605,41.8913,D8I4,corto,True,109.0
3207,12.479723,41.902416,D8I4,corto,True,84.0
3208,12.447256,41.907677,D8L5,corto,True,49.0
3209,12.44775,41.907821,D8L5,corto,True,49.0
3210,12.452417,41.91313,D8L5,corto,True,12.0
3211,12.447764,41.907733,D8L5,medio,True,49.0
3212,12.482996,41.845683,D8L5,corto,True,157.0
3213,12.485706,41.851305,D8L5,largo,True,136.0
3214,12.467512,41.897075,D8L5,corto,True,155.0
3215,12.506801,41.890374,D8L5,corto,True,76.0
3216,12.50988,41.881809,D8L5,corto,True,0.0
3217,12.495027,41.892026,D8L5,corto,True,68.0
3218,12.454291,41.900026,D8N6,corto,True,60.0
3219,12.459607,41.902657,D8N6,corto,True,113.0
3220,12.466121,41.892288,D8N6,medio,True,107.0
3221,12.468221,41.888874,D8N6,corto,True,42.0
3222,12.47017,41.889615,D8N6,largo,True,107.0
3223,12.48849,41.903725,D8N6,medio,True,66.0
3224,12.499846,41.895836,D8N6,corto,True,121.0
3225,12.466642,41.87979,D8N6,corto,True,4.0
3226,12.467951,41.896591,D8N6,medio,True,155.0
3227,12.50981,41.885798,D8N6,medio,True,61.0
3228,12.476471,41.87841,D8N6,corto,True,101.0
3229,12.4722,41.876767,D8N6,corto,True,51.0
3230,12.47217,41.876649,D8N6,corto,True,51.0
3231,12.510302,41.875792,D8O5,corto,True,85.0
3232,12.513499,41.88226,D8O5,corto,True,64.0
3233,12.509583,41.876563,D8O5,corto,True,85.0
3234,12.526787,41.871794,D8O5,corto,True,74.0
3235,12.519652,41.869304,D8O5,corto,True,182.0
3236,12.522909,41.86883,D8O5,corto,True,151.0
3237,12.519713,41.869752,D8O5,corto,True,182.0
3238,12.520663,41.870463,D8O5,corto,True,182.0
3239,12.522257,41.8744,D8O5,corto,True,20.0
3240,12.519727,41.869361,D8O5,corto,True,182.0
3241,12.487888,41.854684,D8O5,largo,True,39.0
3242,12.519838,41.873221,D8O5,medio,True,115.0
3243,12.519513,41.873273,D8O5,medio,True,115.0
3244,12.510525,41.886086,D8O5,corto,True,61.0
3245,12.508758,41.876092,D8O5,corto,True,85.0
3246,12.504227,41.879203,D8O5,medio,True,162.0
3247,12.486882,41.921827,D8O5,medio,True,19.0
3248,12.515397,41.923801,D8O5,corto,True,67.0
3249,12.501239,41.918862,D8O5,medio,True,31.0
3250,12.501123,41.91847,D8O5,corto,True,31.0
3251,12.503449,41.921494,D8O5,medio,True,31.0
3252,12.495645,41.900014,D8O5,medio,True,184.0
3253,12.513877,41.887785,D8O5,corto,True,171.0
3254,12.519683,41.891039,D8O5,corto,True,158.0
3255,12.508667,41.89216,D8O5,corto,True,185.0
3256,12.482026,41.875719,D8O6,corto,True,41.0
3257,12.468057,41.871026,D8O6,corto,True,147.0
3258,12.48186,41.875719,D8O6,corto,True,41.0
3259,12.516353,41.924548,D8O6,corto,True,67.0
3260,12.512188,41.929339,D8O6,corto,True,27.0
3261,12.520966,41.91301,D8O6,corto,True,3.0
3262,12.518894,41.913213,D8O6,corto,True,3.0
3263,12.521121,41.913865,D8O6,corto,True,3.0
3264,12.475942,41.912071,D8O6,largo,True,34.0
3265,12.519817,41.891037,D8O6,corto,True,158.0
3266,12.512327,41.883226,D8O6,corto,True,64.0
3267,12.511307,41.885369,D8O6,corto,True,61.0
3268,12.523759,41.886464,D8O6,corto,True,56.0
3269,12.511316,41.88562,D8O6,corto,True,61.0
3270,12.519626,41.887078,D8O6,corto,True,87.0
3271,12.520527,41.887257,D8O6,corto,True,87.0
3272,12.49058,41.899105,D8O6,medio,True,184.0
3273,12.512776,41.891162,D8O6,corto,True,25.0
3274,12.514025,41.889097,D8O6,corto,True,25.0
3275,12.512921,41.891214,D8O6,medio,True,25.0
3276,12.51339,41.889522,D8O6,corto,True,25.0
3277,12.512743,41.891239,D8O6,corto,True,25.0
3278,12.509418,41.891727,D8O6,corto,True,185.0
3279,12.512675,41.891312,D8O6,corto,True,25.0
3280,12.473023,41.90045,D8O6,medio,True,99.0
3281,12.506693,41.8903,D8R4,medio,True,76.0
3282,12.529452,41.876517,D8R4,corto,True,46.0
3283,12.467147,41.90999,D8R4,corto,True,160.0
3284,12.455206,41.910465,D8R4,largo,True,12.0
3285,12.460212,41.874247,D8R4,corto,True,146.0
3286,12.443432,41.89618,D8R4,medio,True,26.0
3287,12.477488,41.894942,D8R4,medio,True,28.0
3288,12.466299,41.86728,D8V7,corto,True,174.0
3289,12.464931,41.8662,D8V7,corto,True,174.0
3290,12.455618,41.869874,D8V7,corto,True,161.0
3291,12.465048,41.866009,D8V7,medio,True,174.0
3292,12.482271,41.899396,D8V7,corto,True,189.0
3293,12.476031,41.912054,D8V7,largo,True,34.0
3294,12.470989,41.909436,D8V7,corto,True,131.0
3295,12.485044,41.904327,D8V7,corto,True,143.0
3296,12.481601,41.902472,D8V7,medio,True,84.0
3297,12.484966,41.894345,D8V7,medio,True,129.0
3298,12.490939,41.899407,D8V7,corto,True,184.0
3299,12.488116,41.897418,D8V7,corto,True,176.0
3300,12.473062,41.907684,D8V7,corto,True,149.0
3301,12.4759,41.906986,D8V7,corto,True,149.0
3302,12.52279,41.881611,D8V7,corto,True,177.0
3303,12.508716,41.891877,D8V7,corto,True,185.0
3304,12.521182,41.882147,D8V7,corto,True,9.0
3305,12.514381,41.889105,D8V7,corto,True,25.0
3306,12.473719,41.929873,D8W4,corto,True,110.0
3307,12.509716,41.881051,D9B5,corto,True,0.0
3308,12.520288,41.87615,D9B5,corto,True,178.0
3309,12.522159,41.871596,D9B5,corto,True,151.0
3310,12.522622,41.871756,D9B5,corto,True,151.0
3311,12.511131,41.887101,D9B5,medio,True,61.0
3312,12.480844,41.896522,D9B5,medio,True,35.0
3313,12.505458,41.896682,D9B5,medio,True,53.0
3314,12.523816,41.881657,D9B5,corto,True,177.0
3315,12.517203,41.883896,D9B5,corto,True,171.0
3316,12.516983,41.884435,D9B5,corto,True,171.0
3317,12.523788,41.881727,D9B5,corto,True,177.0
3318,12.510324,41.876027,D9B5,corto,True,85.0
3319,12.506885,41.874778,D9B5,corto,True,38.0
3320,12.489275,41.868759,D9B5,largo,True,11.0
3321,12.483838,41.866671,D9B5,corto,True,105.0
3322,12.484406,41.866645,D9B5,corto,True,105.0
3323,12.490392,41.865687,D9B5,corto,True,175.0
3324,12.483862,41.866618,D9B5,corto,True,105.0
3325,12.474487,41.889975,D9I7,corto,True,10.0
3326,12.475928,41.895914,D9I7,largo,True,28.0
3327,12.4789,41.85191,D9I7,medio,True,82.0
3328,12.457424,41.870669,D9I7,corto,True,146.0
3329,12.486505,41.881964,D9I7,corto,True,123.0
3330,12.480036,41.87168,D9I7,corto,True,17.0
3331,12.482289,41.871947,D9I7,corto,True,70.0
3332,12.484415,41.866915,D9I7,corto,True,105.0
3333,12.492872,41.867266,D9I7,corto,True,175.0
3334,12.484548,41.866752,D9I7,corto,True,105.0
3335,12.476442,41.895748,D9I7,corto,True,28.0
3336,12.488224,41.892499,D9I7,largo,True,129.0
3337,12.481269,41.894459,D9I7,corto,True,153.0
3338,12.482283,41.875772,D9K6,corto,True,41.0
3339,12.511187,41.915908,D9K6,medio,True,97.0
3340,12.486701,41.898873,D9K6,corto,True,176.0
3341,12.482112,41.889366,D9K6,corto,True,73.0
3342,12.486558,41.898375,D9K6,corto,True,176.0
3343,12.497666,41.90671,D9K6,corto,True,91.0
3344,12.497717,41.910022,D9K6,corto,True,43.0
3345,12.498698,41.907972,D9K6,corto,True,91.0
3346,12.502866,41.901931,D9K6,medio,True,36.0
3347,12.458655,41.885253,D9K6,corto,True,23.0
3348,12.457476,41.879509,D9K6,corto,True,54.0
3349,12.46007,41.877758,D9K6,corto,True,54.0
3350,12.45371,41.878302,D9K6,corto,True,140.0
3351,12.522175,41.879367,D9K6,corto,True,177.0
3352,12.496464,41.890355,D9O4,largo,True,68.0
3353,12.455738,41.907236,D9O4,largo,True,50.0
3354,12.466511,41.899632,D9O4,medio,True,1.0
3355,12.458781,41.90385,D9O4,corto,True,113.0
3356,12.466695,41.899579,D9O4,corto,True,1.0
3357,12.506387,41.918756,D9O4,corto,True,97.0
3358,12.509329,41.925632,D9O4,corto,True,13.0
3359,12.476599,41.899846,D9R1,medio,True,125.0
3360,12.465465,41.886911,D9R1,medio,True,42.0
3361,12.480232,41.901548,D9R1,corto,True,84.0
3362,12.520865,41.883387,D9R1,corto,True,9.0
3363,12.522937,41.880407,D9R1,medio,True,177.0
3364,12.480737,41.900663,D9R1,largo,True,84.0
3365,12.50014,41.900808,D9R1,medio,True,165.0
3366,12.465249,41.900398,D9R1,corto,True,1.0
3367,12.469557,41.889742,D9R1,medio,True,107.0
3368,12.491081,41.899406,D9R1,corto,True,184.0
3369,12.492319,41.891386,D9R1,medio,True,109.0
3370,12.475355,41.904423,D9R1,corto,True,63.0
3371,12.515118,41.882218,D9R1,corto,True,64.0
3372,12.509435,41.879796,D9R1,medio,True,134.0
3373,12.491377,41.894758,D9R1,corto,True,44.0
3374,12.484627,41.879984,D9R1,corto,True,123.0
3375,12.486858,41.880497,D9R1,corto,True,123.0
3376,12.491251,41.894669,D9R1,medio,True,44.0
3377,12.472807,41.897065,D9R1,corto,True,48.0
3378,12.49952,41.863301,D9R1,corto,True,37.0
3379,12.50124,41.863775,D9R1,corto,True,37.0
3380,12.50085,41.863998,D9R1,corto,True,37.0
3381,12.489526,41.855065,D9R1,medio,True,39.0
3382,12.476398,41.878538,D9R1,medio,True,101.0
3383,12.525454,41.879157,D9S7,corto,True,116.0
3384,12.447112,41.874656,D9S7,corto,True,52.0
3385,12.452817,41.874927,D9S7,corto,True,15.0
3386,12.453885,41.878206,D9S7,corto,True,140.0
3387,12.446143,41.874769,D9S7,corto,True,52.0
3388,12.452857,41.87509,D9S7,corto,True,15.0
3389,12.474545,41.89019,D9Y1,medio,True,10.0
3390,12.462713,41.908032,D9Y1,corto,True,179.0
3391,12.509783,41.885861,D9Y1,corto,True,61.0
3392,12.494283,41.891544,D9Y1,corto,True,68.0
3393,12.494143,41.891457,D9Y1,corto,True,68.0
3394,12.494312,41.891491,D9Y1,medio,True,68.0
3395,12.467405,41.875337,D9Y1,corto,True,80.0
3396,12.467648,41.88659,D9Y1,corto,True,42.0
3397,12.477706,41.857029,D9Y1,medio,True,2.0
3398,12.486746,41.857069,D9Y1,corto,True,39.0
3399,12.478619,41.856518,D9Y1,corto,True,2.0
3400,12.485373,41.902843,D9Y7,corto,True,143.0
3401,12.506214,41.887119,D9Y7,corto,True,152.0
3402,12.482602,41.902016,D9Y7,corto,True,84.0
3403,12.47905,41.905437,D9Y7,corto,True,156.0
3404,12.477185,41.910281,D9Y7,corto,True,166.0
3405,12.480727,41.900089,D9Y7,corto,True,189.0
3406,12.499182,41.901094,D9Y7,corto,True,165.0
3407,12.487492,41.847488,D9Y7,medio,True,136.0
3408,12.457067,41.906132,E0B5,corto,True,113.0
3409,12.474221,41.890253,E0B5,corto,True,10.0
3410,12.485276,41.878019,E0B5,corto,True,123.0
3411,12.482338,41.871812,E0B5,corto,True,70.0
3412,12.467194,41.83409,E0B5,medio,True,169.0
3413,12.454414,41.880553,E0C2,corto,True,186.0
3414,12.44706,41.878436,E0C2,corto,True,52.0
3415,12.454599,41.875878,E0C2,corto,True,15.0
3416,12.454533,41.881265,E0C2,corto,True,186.0
3417,12.454031,41.880733,E0C2,corto,True,186.0
3418,12.455158,41.87983,E0C2,medio,True,186.0
3419,12.47551,41.893573,E0C2,corto,True,138.0
3420,12.476586,41.896733,E0C2,medio,True,28.0
3421,12.501061,41.901384,E0C2,corto,True,165.0
3422,12.461122,41.926662,E0C2,corto,True,45.0
3423,12.472289,41.912496,E0C2,corto,True,131.0
3424,12.455868,41.91234,E0C2,corto,True,12.0
3425,12.474151,41.912232,E0C2,corto,True,34.0
3426,12.519451,41.910083,E0D5,corto,True,139.0
3427,12.495565,41.905135,E0D5,corto,True,5.0
3428,12.488242,41.903653,E0D5,corto,True,66.0
